0.27593402,-7.900002075
0.287009995,-4.801373415
0.283524061,-7.839090475
0.269142275,-9.008070372
0.294023643,-5.356092197
0.284896567,-5.39648555
0.297974434,-5.695047821
0.294477439,-8.342524014
0.280185027,-9.42957615
0.31442054,-3.880396672
0.402763949,-7.375324163
0.428941069,-8.362648078
0.294856911,-5.294682683
0.260345835,-8.514864837
0.311845039,-3.254061119
0.330042027,-3.275824153
0.313858834,-3.654529989
0.272438156,-7.756208377
0.44175158,-8.497500052
0.447469381,-8.322275471
0.264421462,-9.520964295
0.380925653,-6.574324184
0.295669587,-7.901226116
